nk_ota_localizer_id,fk_contact,date_purchase,time_purchase,place_origin_departure,place_destination_departure,place_origin_return,place_destination_return,fk_departure_ota_bus_company,fk_return_ota_bus_company,gmv_success,total_tickets_quantity_success
f08c3f551a19f1ce13525825dbf0d0ce9c3492da92bbb29405d86d1abf454f78,cliente_11,2022-07-14,10:16:52,rodoviaria_9,rodoviaria_52,0,0,empresa_11,empresa_44,55.46,1
490f708f362e424df4d32bf56a6b9b17e013b29dc04d8103eb0c3b9bfabff8e3,cliente_12,2022-07-05,12:35:35,rodoviaria_3,rodoviaria_47,0,0,empresa_5,empresa_44,47.7,1
17812b21f6135be002d24fad99d3544126cc571bfbffec926aebcaef119ff2d7,cliente_13,2016-09-11,11:05:18,rodoviaria_10,rodoviaria_53,0,0,empresa_12,empresa_44,181.83,1
f27f543dd5a6207cf6949dc713ad73717f8cdeccebaf2b5f2dd4b2e636881628,cliente_14,2021-10-20,15:54:36,rodoviaria_3,rodoviaria_47,0,0,empresa_5,empresa_44,42.7,1
0d9270305b3b09404418092ed4a1c01d887974fe9d6015649c942641524a3c61,cliente_15,2019-12-15,16:24:31,rodoviaria_4,rodoviaria_54,0,0,empresa_13,empresa_44,46.76,1
209ce6090edeeb8a4fbb1d0ee028630921f5d6288f442e74cb328e133cbac51f,cliente_16,2021-04-29,23:57:52,rodoviaria_4,rodoviaria_54,0,0,empresa_13,empresa_44,49.97,1
7fdcd3e03f08ecea34edbe57ac88e0c8c2ef2645eceb402121391d7afff97d50,cliente_7,2021-04-09,09:25:08,rodoviaria_6,rodoviaria_49,0,0,empresa_7,empresa_44,187.57,1
f9ec485f27461cea087118d5eae5968bc84a11f41ee2bfb862c146fc567398d4,cliente_17,2021-03-05,06:28:56,rodoviaria_11,rodoviaria_55,0,0,empresa_14,empresa_44,67.14,1
e4000fb46bbfef08aa1d866c70deb3ad40cf3ea13ea0591e712a249fdee61aff,cliente_18,2021-03-03,09:44:07,rodoviaria_1,rodoviaria_39,0,0,empresa_15,empresa_44,39.83,1
e7ceaf112e5763de7124307e0aabe7bda863c51606ed1de33a6f453792fe9b9c,cliente_19,2022-07-30,13:17:10,rodoviaria_12,rodoviaria_18,0,0,empresa_16,empresa_44,283.85,1
73c9b214cb088e8f7bb02a4ba9606d8b55c7d6c77db1812a214b6cd75361fa0e,cliente_20,2022-07-29,17:29:28,rodoviaria_13,rodoviaria_49,0,0,empresa_17,empresa_44,115.46,1
431ef2295f42b234a1da5c389a33c30a4c00507e369fec71710efee4c97ad070,cliente_21,2024-03-28,21:28:04,rodoviaria_14,rodoviaria_3,0,0,empresa_18,empresa_44,64.65,1
4f70deccb329b8d28997cc7291525e2ede94f1b684f826a73f52b0739a2fd625,cliente_22,2019-12-25,17:42:37,rodoviaria_15,rodoviaria_1,0,0,empresa_9,empresa_44,126.49,1
77d99a3d8b93b777c618fe6fedd9e91a1dedf8515b84726c553aed5ac49760a1,cliente_10,2020-12-16,23:34:59,rodoviaria_8,rodoviaria_51,0,0,empresa_10,empresa_44,59.98,1
858d6670f44b12e18e111d173a276a4aa83b33607c5c474e44582c8061c3b7ba,cliente_23,2020-12-11,11:04:39,rodoviaria_4,rodoviaria_56,0,0,empresa_19,empresa_44,86.83,1
1abaf00e317b85d19192d594f672f7119e5b9d0deab8ac153d69fa4ea5342f4d,cliente_24,2020-12-15,20:10:20,rodoviaria_10,rodoviaria_53,rodoviaria_53,rodoviaria_10,empresa_12,empresa_12,464.89,2
1583b8c593388ea15056127cd636eaaba3fa52a6b20591ec52bae58b7c0b7711,cliente_25,2020-12-09,19:54:42,rodoviaria_4,rodoviaria_57,0,0,empresa_20,empresa_44,563.01,3
95211f0ff7dbf171fcf31216e7cf51458f02d08ff72dbef7623ae582c88e8504,cliente_26,2019-07-02,12:48:39,rodoviaria_6,rodoviaria_4,0,0,empresa_21,empresa_44,165.2,1
a6338b86562d29d36a2ed1517f1ca8bce07d7c383b05763219d9640224f6341b,cliente_27,2019-07-05,18:39:11,rodoviaria_16,rodoviaria_58,0,0,empresa_22,empresa_44,41.48,1
a2dce7f30826c89ebb3683104ce50b3d38ae53c446236c021b5caa23bb00fc1e,cliente_28,2021-07-03,17:27:56,rodoviaria_10,rodoviaria_59,0,0,empresa_12,empresa_44,332.64,2
d8150613c618913240f137447c568ed3ce5539e5108a61168c897f01f91d3ba9,cliente_29,2021-07-22,16:16:54,rodoviaria_1,rodoviaria_39,0,0,empresa_15,empresa_44,39.88,1
a6f6c915f7c59cae92406f4daefd1439636e0a63f119b282c211a0e5e1e3018b,cliente_6,2021-07-02,21:59:41,rodoviaria_5,rodoviaria_48,0,0,empresa_6,empresa_44,271.93,1
6440e0f81b646d4f1b1ac410a3a6f61af8e52d99c2784ef9e122e6f2122ea2a6,cliente_30,2020-12-21,02:10:36,rodoviaria_4,rodoviaria_54,0,0,empresa_13,empresa_44,48.7,1
2f2768b8160e519c95ff7232915d92b589ce90160f5a5ab9d10a7217099e3dce,cliente_21,2020-12-20,12:51:06,rodoviaria_14,rodoviaria_3,0,0,empresa_18,empresa_44,56.79,1
0c2304d350d04a08a9300295619882e10c34e67cfe5668961e52fb8a90220488,cliente_31,2019-02-27,10:51:56,rodoviaria_17,rodoviaria_60,0,0,empresa_23,empresa_44,84.1,1
a0555186335a8bbac55a63bf5432b5ab7768743818ffef1332a58695156d6449,cliente_32,2019-02-07,19:27:14,rodoviaria_18,rodoviaria_61,0,0,empresa_24,empresa_44,177.36,1
d07f20bec1356f459d5d86e65733e6f5bf94455ba117dc96c366e6c0c8169107,cliente_33,2019-02-26,00:39:16,rodoviaria_3,rodoviaria_47,0,0,empresa_5,empresa_44,45.73,1
5f9d76ff2483cafb4a5fe0b925261b8356ba5110fbb691eb37e3b315b7a474f6,cliente_34,2023-01-20,19:00:32,rodoviaria_19,rodoviaria_1,0,0,empresa_1,empresa_44,76.7,1
31a37e80b1e8974a563745572dd70441179df920973c81931db9f7a8241eb441,cliente_35,2017-09-21,21:07:50,rodoviaria_3,rodoviaria_62,0,0,empresa_25,empresa_44,113.9,1
ac13565134372ff62684db6991a3a0071e3e1fc16a268cedfb6a170e5529832d,cliente_36,2017-05-02,23:32:51,rodoviaria_20,rodoviaria_3,0,0,empresa_25,empresa_44,72.69,1
366660b656e56340b0dc6186f4f237c2a32371c333231dc1f88bfa802f441fd4,cliente_37,2019-01-18,19:27:59,rodoviaria_21,rodoviaria_63,0,0,empresa_17,empresa_44,427.16,1
12ac5f0a9305f27f43165cbd9fe2ad865894ef7b74eca0d623e30c21e015f7d1,cliente_38,2024-01-01,11:44:48,rodoviaria_22,rodoviaria_64,0,0,empresa_26,empresa_44,275.35,1
0e9ededf62e97eda49a7a98763abb3dbe968b8e6256ac0abf8e5695c59125f40,cliente_34,2024-01-11,11:35:58,rodoviaria_19,rodoviaria_1,0,0,empresa_1,empresa_44,88.5,1
bafdd786a1e1e2715c853d1f47056516419ef0a2f2345a43ff50af98fdb21a32,cliente_39,2019-12-16,19:51:29,rodoviaria_23,rodoviaria_11,0,0,empresa_10,empresa_44,108.16,1
01a5ef96a6a0c0734895aa4e8d16b1ce8408f1903f76e4090a86d9a223381a21,cliente_40,2020-01-29,00:54:46,rodoviaria_4,rodoviaria_54,0,0,empresa_13,empresa_44,97.73,2
4cb67ed3f61589c44dca5dced78352e181cf23cbe158a539fd05f0c6c2ece349,cliente_15,2020-01-01,10:46:12,rodoviaria_4,rodoviaria_54,0,0,empresa_13,empresa_44,46.76,1
72cb2185a553c28be5f80a4783c06ac62c15db595e0ac5b00a825f47a6167ac0,cliente_41,2023-08-25,20:05:58,rodoviaria_11,rodoviaria_65,0,0,empresa_27,empresa_44,137.82,1
9e94ba9a61eb75309a4ec2799e90895418691d50014744e684061c828c9a7441,cliente_42,2024-02-17,12:15:56,rodoviaria_4,rodoviaria_54,0,0,empresa_13,empresa_44,67.67,1
4824e62b14cb8d55a2b2afd1cff5a56c65600865d5c54dd2f3bcf809e46c3a11,cliente_43,2020-11-30,12:59:47,rodoviaria_18,rodoviaria_61,0,0,empresa_28,empresa_44,188.75,1
9180895486a918231fadf753b3c2b87260b112e667a1b09297e419edfab20944,cliente_44,2020-12-06,21:17:33,rodoviaria_1,rodoviaria_43,0,0,empresa_1,empresa_44,97.75,1
4ada4e1f9cf3c644a1a3e30a847c216eafa3781f4bddb22f6a7051612df31663,cliente_45,2017-05-21,18:05:05,rodoviaria_6,rodoviaria_49,0,0,empresa_12,empresa_44,175.51,1
a474348db18243cd93180e97992afd8269abf67dc7661064c3fa88ba9c4350b7,cliente_46,2023-11-25,18:57:13,rodoviaria_24,rodoviaria_1,0,0,empresa_29,empresa_44,82.6,1
ffad96e5a527d6a1d00b2777cbfd2943e7f6b010e348600c72cadd34742e8f36,cliente_47,2022-04-27,21:32:51,rodoviaria_25,rodoviaria_66,0,0,empresa_14,empresa_44,74.34,1
67b7c06bfc0a4e246536b862ac4604bab6beb61b53b8b414a96e8dc07f45a5b6,cliente_48,2022-04-04,20:45:31,rodoviaria_18,rodoviaria_67,0,0,empresa_11,empresa_44,274.73,1
fc4732586931d94498fa896d083ee0f956dde41ee76679a28b0ef5f8d0f82eaa,cliente_49,2022-04-22,18:29:16,rodoviaria_26,rodoviaria_68,0,0,empresa_7,empresa_44,26.3,1
62d0692f059739e2dfe3ed6b418ff7276d0fed9083c89bf0c8bfa23c64155323,cliente_50,2022-04-24,09:31:07,rodoviaria_27,rodoviaria_6,0,0,empresa_30,empresa_44,208.44,2
686e0ca2ab22fe6c1e11a8387ec079534a75fe4297962f4923769547034a48fa,cliente_51,2022-04-14,19:04:00,rodoviaria_1,rodoviaria_69,0,0,empresa_15,empresa_44,32.05,1
dece771bbc04a66d33545fb7f5795c65d28a9d986ad2cb06a7a7ea293e66364f,cliente_52,2023-03-23,15:47:00,rodoviaria_28,rodoviaria_1,0,0,empresa_11,empresa_44,258.72,1
70adcabcff818c647554391a3b36f354d920302907c73171f6f5f512718b2adf,cliente_53,2023-03-29,16:21:21,rodoviaria_1,rodoviaria_70,0,0,empresa_11,empresa_44,82.69,1
cb448eeb86ab1038334b4c0ad619b8fc1d41fc8484cfd8b325cd23bec895204b,cliente_54,2023-03-02,21:49:09,rodoviaria_29,rodoviaria_71,0,0,empresa_9,empresa_44,41.73,1
510ce3c7b998c629aa5fb9be2d15013891d5760b86fc9c8e85af5c0166aad6f4,cliente_55,2018-08-09,19:26:20,rodoviaria_30,rodoviaria_61,0,0,empresa_31,empresa_44,47.2,1
82f94bf39bbd077fb0987f8677c1cb8b5a80840079c94484efa644aacc04cf48,cliente_56,2023-01-12,22:24:33,rodoviaria_31,rodoviaria_72,0,0,empresa_32,empresa_44,31.76,1
c5761665f195794c64c90b6f049159897a347b63ccc46c663810bcfed8a6e658,cliente_57,2023-01-12,20:59:15,rodoviaria_30,rodoviaria_61,0,0,empresa_33,empresa_44,115.39,1
60d85b2464932a295d20d87d715bbbde571d827160b3d8b974f625fb65b72042,cliente_58,2023-01-02,10:59:26,rodoviaria_32,rodoviaria_39,0,0,empresa_15,empresa_44,139.83,2
57a9a29266b718f2e1e343677684e6f64f328790984b5fb536db1a48859ce107,cliente_59,2022-06-26,16:46:05,rodoviaria_33,rodoviaria_1,0,0,empresa_4,empresa_44,242.89,2
a5ee68f8b96b74fd36edd7ba4bbc78df1d9acb7dceaffad4b9d8ede4cda74978,cliente_60,2022-06-23,11:04:23,rodoviaria_25,rodoviaria_66,0,0,empresa_14,empresa_44,165.2,2
d85fc20d0eafef68c9ebbb7ab295c2986fdc257afa932b3febe9e467f3e888c0,cliente_61,2022-06-09,16:17:54,rodoviaria_1,rodoviaria_73,0,0,empresa_6,empresa_44,410.61,1
7169a1f6ba05ea5da9529a8920b1af4e71835b8638c94b04614c6bb8d3bb7f3f,cliente_62,2018-08-15,22:01:27,rodoviaria_1,rodoviaria_74,0,0,empresa_1,empresa_44,123.19,2
94e65f9d8dd71e7127b28b4cbf1a540fd6759daff6b3eac640488b32a6f6e94a,cliente_63,2018-08-12,13:10:29,rodoviaria_34,rodoviaria_75,0,0,empresa_34,empresa_44,72.61,1
bc27466dd8cec553fdafdb0d972eb28749b407c0511c356667c80cce6c8e31f8,cliente_64,2024-01-10,16:43:46,rodoviaria_10,rodoviaria_76,0,0,empresa_35,empresa_44,57.64,1
1bb645ffa5782d1b92a58f729844b7a0d77369aef7dd8a8c8b063401f337f281,cliente_65,2024-01-16,23:14:22,rodoviaria_29,rodoviaria_71,0,0,empresa_9,empresa_44,40.0,1
12f5789045a0d87b26c5ae8c787641271ad1d4a28174b28b436588c915313855,cliente_66,2024-03-23,15:30:15,rodoviaria_10,rodoviaria_76,0,0,empresa_35,empresa_44,53.85,1
7be0b9dec3d60d7fd18b0b7da8fac0b4c86722bb60b8a280cc86cdd2f333beab,cliente_67,2024-03-14,15:04:28,rodoviaria_35,rodoviaria_10,0,0,empresa_31,empresa_44,389.39,1
a409d8ed2ac24f1420120c36dc6c79617cd03803ab87ef6e02016986d79957a8,cliente_68,2024-03-22,22:53:59,rodoviaria_1,rodoviaria_69,0,0,empresa_15,empresa_44,40.45,1
3d4b364744bffb412a9a9b212a3c6ace991a92c3971bb87df1469e8ab26437b9,cliente_69,2019-04-21,10:10:49,rodoviaria_30,rodoviaria_61,0,0,empresa_31,empresa_44,117.76,2
ee7bcf847922229206ecaf083ef3b404b63828180e81bc83ab2f1291aaeb4dfc,cliente_70,2023-03-06,19:44:25,rodoviaria_36,rodoviaria_10,0,0,empresa_8,empresa_44,360.21,2
44ac0df54e460f5fd6c68f9cfc19b40dfba39277070bf9e689b046201a9e6dde,cliente_71,2023-03-10,22:08:26,rodoviaria_6,rodoviaria_77,0,0,empresa_32,empresa_44,65.66,1
b74c4b5b4a841aba826df5f282cfaad29cf0fd7c688fc407050db7842356d444,cliente_72,2023-03-26,10:31:02,rodoviaria_18,rodoviaria_78,0,0,empresa_36,empresa_44,119.95,1
1a3a7fa2a4dc6a8943bb5de2b566000bad98d7c1a94d63a01770710d0b2c2d52,cliente_73,2015-10-05,11:17:43,rodoviaria_30,rodoviaria_61,0,0,empresa_37,empresa_44,57.71,1
5f87c4426fd6734e388241ad8382a49d1cb9db4a5eef9843fb4ca0aa473cf212,cliente_74,2016-02-25,20:38:46,rodoviaria_37,rodoviaria_1,0,0,empresa_9,empresa_44,118.05,1
18917993709dcffa540a7f5985e2c4588ad374f8f1d92d2f213d4f682719d79d,cliente_75,2019-11-18,11:21:47,rodoviaria_30,rodoviaria_61,0,0,empresa_31,empresa_44,60.37,1
3a2c9ab0908db5e7e109442786ab9dc3abeeacc152a81c04bb189e98d7072c72,cliente_76,2019-08-08,23:43:22,rodoviaria_1,rodoviaria_74,0,0,empresa_1,empresa_44,66.84,1
81b262c76734015adb51af154f7d6aee0b3d43a355f233acc1380928f28563a9,cliente_77,2019-08-17,21:49:16,rodoviaria_30,rodoviaria_61,0,0,empresa_37,empresa_44,67.25,1
186aa8e8b48bfeeb37549a6c6b9c0613ccd8ff68ce6a873fea5bd1c40c604cc3,cliente_78,2023-07-18,18:45:57,rodoviaria_29,rodoviaria_71,0,0,empresa_9,empresa_44,45.02,1
087f3471b9f06ec66c21311c4c116a13fc03286378bfda61b58ce67d3417a9e5,cliente_79,2023-07-11,18:26:06,rodoviaria_27,rodoviaria_6,0,0,empresa_30,empresa_44,120.47,1
dc5c60d2bfa409b12f98d8623b56ee44b7c0b6189ffb7f7f289c4ad6a4e7919c,cliente_80,2023-07-25,19:37:37,rodoviaria_38,rodoviaria_4,0,0,empresa_38,empresa_44,88.85,1
d46282fa36923f5a520ae1433e01d14bbbe12b29a6f1c9df008e1d7c72feda8b,cliente_81,2015-12-16,15:59:05,rodoviaria_39,rodoviaria_71,0,0,empresa_9,empresa_44,121.36,2
178ed15cda4918a98b89bc86b4ba0c4e9e0dce6cec2ddb2a5419eed6ea02483e,cliente_82,2024-02-21,20:31:03,rodoviaria_40,rodoviaria_79,0,0,empresa_9,empresa_44,63.29,1
3d2048344d653fe3cf7c9d9cdf9d83e94bd2e4f515f0ebcfb58fa75ca016c692,cliente_83,2021-07-31,17:08:43,rodoviaria_29,rodoviaria_71,0,0,empresa_39,empresa_44,34.75,1
8c283a052a5fc51deb5153bd87fd928af721680c97b71dc5c05e8477763043e2,cliente_84,2021-08-13,09:21:52,rodoviaria_1,rodoviaria_48,0,0,empresa_7,empresa_44,377.59,1
1107df95581c41954e39410f495c335566fa1f76343a187c73842d7e52ec2407,cliente_85,2021-08-27,22:42:32,rodoviaria_1,rodoviaria_69,0,0,empresa_15,empresa_44,97.02,4
e3daa51ecbac584fc565211405007c7803fee47520570faabb24f4ca3c343d76,cliente_86,2021-08-04,23:27:13,rodoviaria_41,rodoviaria_80,0,0,empresa_40,empresa_44,271.2,1
32477ad946d0ca3083e9b44951395a9baf464920f3bc3b5dc99647ef8025a03d,cliente_87,2019-11-08,00:27:08,rodoviaria_38,rodoviaria_4,0,0,empresa_38,empresa_44,64.9,1
37e5adeb981f5999ddb78f126e0f752f56a7e45801cc35fa78aa481201c63ca5,cliente_88,2019-11-25,20:38:22,rodoviaria_1,rodoviaria_73,0,0,empresa_6,empresa_44,389.11,1
02949732c3bcbc4d2b3466ebbad4067e86300518ec6e21040a69978d6202fa8d,cliente_89,2019-02-04,11:17:52,rodoviaria_1,rodoviaria_48,0,0,empresa_7,empresa_44,254.97,1
18e2e8a0169fe61841975f2696515b7c619954bcdb91848cffd86676986faf5b,cliente_90,2016-11-30,22:04:41,rodoviaria_11,rodoviaria_81,0,0,empresa_14,empresa_44,82.08,2
55b94d3c47cea9c7d76fc3ede4c646a787fe504e0dd5dd3a5fdbefbb9a8a72f3,cliente_91,2023-05-07,20:51:57,rodoviaria_42,rodoviaria_82,0,0,empresa_41,empresa_44,80.16,1
12ad209a699f2f349933492bd9e31801ef6ea793e4bf8308e819b2c16282b35a,cliente_92,2019-02-23,15:32:10,rodoviaria_3,rodoviaria_83,0,0,empresa_25,empresa_44,94.79,1
cb0175d35dce318535bf85ab2e963ddbcca2bc3580cd8e706a9772af2eb2e94e,cliente_93,2019-02-11,10:33:36,rodoviaria_29,rodoviaria_71,0,0,empresa_42,empresa_44,33.1,1
9e8ded88b4af1f524ca88cc36aa8fca10fa368f2a06ac3d84c830622529b1218,cliente_94,2018-04-18,08:19:11,rodoviaria_1,rodoviaria_84,0,0,empresa_43,empresa_44,174.88,1
